grid_row,grid_col,lat,lon,current_u,current_v,wind_speed_knots
6,34,-70.4054,-35.4054,0.26,0.344,14.0
6,35,-70.4054,-35.2703,0.672,0.376,19.2
6,36,-70.4054,-35.1351,-0.441,-0.224,17.5
6,37,-70.4054,-35.0,-0.135,0.323,17.9
6,38,-70.4054,-34.8649,0.736,-0.055,19.3
6,39,-70.4054,-34.7297,0.657,-0.33,10.9
6,40,-70.4054,-34.5946,0.092,0.102,11.4
6,41,-70.4054,-34.4595,0.306,0.059,13.8
6,42,-70.4054,-34.3243,-0.139,0.389,11.1
6,43,-70.4054,-34.1892,-0.255,-0.335,24.7
6,44,-70.4054,-34.0541,0.103,0.072,21.3
6,45,-70.4054,-33.9189,-0.041,-0.548,8.3
6,46,-70.4054,-33.7838,0.259,-0.486,5.1
6,47,-70.4054,-33.6486,-0.399,-0.596,5.9
6,48,-70.4054,-33.5135,0.767,0.399,9.9
6,49,-70.4054,-33.3784,0.782,0.202,7.3
6,50,-70.4054,-33.2432,0.408,0.187,15.7
6,51,-70.4054,-33.1081,0.197,-0.09,22.2
6,52,-70.4054,-32.973,-0.098,-0.3,19.7
6,53,-70.4054,-32.8378,0.558,-0.449,9.3
6,54,-70.4054,-32.7027,0.39,-0.315,13.0
6,55,-70.4054,-32.5676,-0.289,-0.224,15.2
6,56,-70.4054,-32.4324,0.684,0.156,21.2
6,57,-70.4054,-32.2973,0.569,-0.06,21.8
6,58,-70.4054,-32.1622,0.735,-0.523,23.2
6,59,-70.4054,-32.027,0.443,-0.582,15.2
6,60,-70.4054,-31.8919,0.297,-0.498,18.9
6,61,-70.4054,-31.7568,0.044,-0.19,7.2
6,62,-70.4054,-31.6216,0.713,0.333,16.3
6,63,-70.4054,-31.4865,0.626,0.037,10.0
6,64,-70.4054,-31.3514,-0.441,0.202,13.6
6,65,-70.4054,-31.2162,-0.466,-0.134,17.7
6,66,-70.4054,-31.0811,-0.011,-0.238,10.1
6,67,-70.4054,-30.9459,0.554,-0.492,6.0
6,68,-70.4054,-30.8108,0.783,0.276,5.2
6,69,-70.4054,-30.6757,-0.304,0.183,5.4
6,70,-70.4054,-30.5405,0.272,-0.432,5.2
6,71,-70.4054,-30.4054,-0.005,-0.088,7.2
6,72,-70.4054,-30.2703,0.761,-0.113,9.8
6,73,-70.4054,-30.1351,0.595,0.025,9.4
6,74,-70.4054,-30.0,0.59,0.346,24.7
7,0,-70.473,-40.0,0.109,-0.02,11.1
7,1,-70.473,-39.8649,0.039,-0.06,7.5
7,2,-70.473,-39.7297,-0.145,-0.55,15.9
7,3,-70.473,-39.5946,-0.427,-0.537,22.2
7,4,-70.473,-39.4595,0.624,-0.413,18.6
7,5,-70.473,-39.3243,0.557,-0.568,10.9
7,6,-70.473,-39.1892,0.8,0.143,16.2
7,7,-70.473,-39.0541,0.796,0.123,19.3
7,8,-70.473,-38.9189,0.222,-0.464,19.6
7,9,-70.473,-38.7838,0.5,0.236,18.3
7,10,-70.473,-38.6486,0.728,-0.445,22.4
7,11,-70.473,-38.5135,0.605,-0.299,22.4
7,12,-70.473,-38.3784,-0.178,-0.351,16.6
7,13,-70.473,-38.2432,0.086,-0.228,13.6
7,14,-70.473,-38.1081,-0.332,-0.345,17.8
7,15,-70.473,-37.973,0.74,-0.111,21.4
7,16,-70.473,-37.8378,0.288,-0.193,5.1
7,17,-70.473,-37.7027,-0.203,0.387,24.8
7,18,-70.473,-37.5676,0.373,-0.544,8.7
7,19,-70.473,-37.4324,0.304,-0.458,14.4
7,20,-70.473,-37.2973,-0.034,-0.547,22.4
7,21,-70.473,-37.1622,-0.352,0.026,9.5
7,22,-70.473,-37.027,0.373,-0.545,14.5
7,23,-70.473,-36.8919,0.176,0.236,7.7
7,24,-70.473,-36.7568,0.504,-0.088,12.9
7,25,-70.473,-36.6216,0.176,-0.073,8.5
7,26,-70.473,-36.4865,0.608,-0.038,12.3
7,27,-70.473,-36.3514,0.217,-0.429,12.5
7,28,-70.473,-36.2162,0.229,-0.402,24.9
7,29,-70.473,-36.0811,0.64,-0.281,24.9
7,30,-70.473,-35.9459,0.025,-0.007,7.3
7,31,-70.473,-35.8108,-0.326,-0.39,19.5
7,32,-70.473,-35.6757,-0.463,-0.484,6.0
7,33,-70.473,-35.5405,0.482,0.37,5.6
7,34,-70.473,-35.4054,0.306,-0.578,7.1
7,35,-70.473,-35.2703,0.415,0.203,24.3
7,36,-70.473,-35.1351,-0.223,0.188,23.8
7,37,-70.473,-35.0,-0.323,-0.303,8.9
7,38,-70.473,-34.8649,-0.481,-0.464,8.2
7,39,-70.473,-34.7297,-0.044,-0.454,9.8
7,40,-70.473,-34.5946,0.267,0.097,15.3
7,41,-70.473,-34.4595,0.01,0.043,16.4
7,42,-70.473,-34.3243,0.069,0.183,9.4
7,43,-70.473,-34.1892,0.675,0.337,20.1
7,44,-70.473,-34.0541,-0.047,0.092,11.2
7,45,-70.473,-33.9189,0.168,-0.444,23.4
7,46,-70.473,-33.7838,0.519,-0.357,18.1
7,47,-70.473,-33.6486,0.016,0.242,13.7
7,48,-70.473,-33.5135,0.309,-0.391,20.8
7,49,-70.473,-33.3784,0.621,-0.527,21.4
7,50,-70.473,-33.2432,0.734,0.103,10.8
7,51,-70.473,-33.1081,-0.309,-0.197,11.8
7,52,-70.473,-32.973,0.705,0.32,23.7
7,53,-70.473,-32.8378,0.14,0.05,8.3
7,54,-70.473,-32.7027,-0.164,-0.51,5.8
7,55,-70.473,-32.5676,0.097,0.348,14.1
7,56,-70.473,-32.4324,0.774,-0.341,21.0
7,57,-70.473,-32.2973,0.14,-0.263,20.4
7,58,-70.473,-32.1622,-0.073,-0.198,23.4
7,59,-70.473,-32.027,0.323,-0.549,15.7
7,60,-70.473,-31.8919,-0.188,-0.103,7.0
7,61,-70.473,-31.7568,-0.401,-0.477,16.8
7,62,-70.473,-31.6216,-0.332,-0.199,20.6
7,63,-70.473,-31.4865,-0.334,-0.249,6.9
7,64,-70.473,-31.3514,-0.303,0.173,8.5
7,65,-70.473,-31.2162,-0.32,0.203,5.2
7,66,-70.473,-31.0811,0.333,-0.447,16.9
7,67,-70.473,-30.9459,-0.264,-0.233,22.7
7,68,-70.473,-30.8108,-0.051,-0.227,18.4
7,69,-70.473,-30.6757,0.666,-0.449,24.6
7,70,-70.473,-30.5405,0.116,0.198,6.3
7,71,-70.473,-30.4054,0.368,0.107,23.1
7,72,-70.473,-30.2703,-0.276,-0.41,21.3
7,73,-70.473,-30.1351,-0.25,-0.233,11.3
7,74,-70.473,-30.0,-0.447,-0.494,24.5
8,0,-70.5405,-40.0,-0.28,0.028,10.8
8,1,-70.5405,-39.8649,-0.138,-0.479,22.8
8,2,-70.5405,-39.7297,-0.27,0.386,22.6
8,3,-70.5405,-39.5946,-0.385,0.181,20.2
8,4,-70.5405,-39.4595,-0.343,-0.21,16.3
8,5,-70.5405,-39.3243,0.099,-0.021,7.4
8,6,-70.5405,-39.1892,-0.232,0.311,15.6
8,7,-70.5405,-39.0541,-0.026,-0.046,12.1
8,8,-70.5405,-38.9189,0.154,-0.426,20.8
8,9,-70.5405,-38.7838,0.398,-0.221,20.2
8,10,-70.5405,-38.6486,-0.449,0.243,23.2
8,11,-70.5405,-38.5135,0.539,0.044,5.3
8,12,-70.5405,-38.3784,0.316,0.051,21.2
8,13,-70.5405,-38.2432,-0.394,0.267,23.8
8,14,-70.5405,-38.1081,0.636,0.294,20.8
8,15,-70.5405,-37.973,0.697,0.32,7.6
8,16,-70.5405,-37.8378,-0.421,-0.505,6.6
8,17,-70.5405,-37.7027,-0.14,-0.056,5.4
8,18,-70.5405,-37.5676,0.548,0.141,17.6
8,19,-70.5405,-37.4324,0.473,0.157,17.6
8,20,-70.5405,-37.2973,-0.26,0.007,24.7
8,21,-70.5405,-37.1622,-0.228,-0.433,13.0
8,22,-70.5405,-37.027,-0.018,0.197,11.6
8,23,-70.5405,-36.8919,0.13,0.12,17.5
8,24,-70.5405,-36.7568,0.304,-0.514,21.5
8,25,-70.5405,-36.6216,-0.02,-0.136,23.7
8,26,-70.5405,-36.4865,0.101,-0.426,21.1
8,27,-70.5405,-36.3514,0.472,-0.263,13.5
8,28,-70.5405,-36.2162,-0.452,-0.582,17.7
8,29,-70.5405,-36.0811,-0.172,-0.2,22.1
8,30,-70.5405,-35.9459,0.427,-0.05,14.8
8,31,-70.5405,-35.8108,0.664,0.02,9.3
8,32,-70.5405,-35.6757,0.165,0.063,8.4
8,33,-70.5405,-35.5405,0.192,0.236,5.0
8,34,-70.5405,-35.4054,-0.361,-0.385,19.4
8,35,-70.5405,-35.2703,0.082,-0.48,7.2
8,36,-70.5405,-35.1351,0.192,0.252,9.9
8,37,-70.5405,-35.0,-0.185,-0.443,11.0
8,38,-70.5405,-34.8649,-0.15,0.375,16.2
8,39,-70.5405,-34.7297,-0.01,0.243,13.0
8,40,-70.5405,-34.5946,-0.474,-0.099,18.5
8,41,-70.5405,-34.4595,-0.081,0.381,6.1
8,42,-70.5405,-34.3243,-0.225,-0.503,7.5
8,43,-70.5405,-34.1892,-0.074,-0.297,15.0
8,44,-70.5405,-34.0541,-0.344,0.038,11.7
8,45,-70.5405,-33.9189,0.658,-0.25,10.9
8,46,-70.5405,-33.7838,0.272,0.328,6.3
8,47,-70.5405,-33.6486,0.383,-0.534,22.9
8,48,-70.5405,-33.5135,0.526,-0.051,18.8
8,49,-70.5405,-33.3784,0.148,-0.009,7.4
8,50,-70.5405,-33.2432,-0.387,0.053,6.3
8,51,-70.5405,-33.1081,0.198,-0.344,24.5
8,52,-70.5405,-32.973,0.263,-0.235,18.6
8,53,-70.5405,-32.8378,0.469,0.244,13.3
8,54,-70.5405,-32.7027,0.061,-0.405,19.0
8,55,-70.5405,-32.5676,-0.334,0.227,20.1
8,56,-70.5405,-32.4324,-0.131,-0.037,20.6
8,57,-70.5405,-32.2973,-0.028,0.162,14.6
8,58,-70.5405,-32.1622,0.34,0.114,13.6
8,59,-70.5405,-32.027,0.242,-0.392,5.2
8,60,-70.5405,-31.8919,-0.037,-0.031,23.5
8,61,-70.5405,-31.7568,0.782,0.268,17.1
8,62,-70.5405,-31.6216,0.288,-0.168,9.1
8,63,-70.5405,-31.4865,-0.192,0.367,23.4
8,64,-70.5405,-31.3514,-0.368,-0.148,23.3
8,65,-70.5405,-31.2162,-0.301,-0.457,24.8
8,66,-70.5405,-31.0811,-0.18,-0.211,22.5
8,67,-70.5405,-30.9459,-0.291,0.352,25.0
8,68,-70.5405,-30.8108,-0.257,-0.28,9.9
8,69,-70.5405,-30.6757,-0.129,0.268,21.8
8,70,-70.5405,-30.5405,-0.275,0.281,21.5
8,71,-70.5405,-30.4054,0.666,-0.25,9.6
8,72,-70.5405,-30.2703,-0.396,-0.517,7.0
8,73,-70.5405,-30.1351,0.182,0.125,24.6
8,74,-70.5405,-30.0,0.034,-0.288,10.9
9,0,-70.6081,-40.0,0.777,0.183,22.4
9,1,-70.6081,-39.8649,-0.354,-0.157,5.1
9,2,-70.6081,-39.7297,0.017,-0.115,5.4
9,3,-70.6081,-39.5946,0.76,0.178,14.3
9,4,-70.6081,-39.4595,0.625,-0.218,9.8
9,5,-70.6081,-39.3243,0.562,-0.157,18.8
9,6,-70.6081,-39.1892,-0.165,-0.224,16.3
9,7,-70.6081,-39.0541,-0.278,-0.233,6.5
9,8,-70.6081,-38.9189,0.369,-0.074,8.3
9,9,-70.6081,-38.7838,0.708,0.209,12.8
9,10,-70.6081,-38.6486,0.224,-0.238,8.7
9,11,-70.6081,-38.5135,0.243,-0.076,20.8
9,12,-70.6081,-38.3784,-0.136,0.071,13.3
9,13,-70.6081,-38.2432,0.5,-0.331,6.9
9,14,-70.6081,-38.1081,-0.257,-0.322,14.7
9,15,-70.6081,-37.973,-0.079,0.333,6.8
9,16,-70.6081,-37.8378,0.053,0.124,7.6
9,17,-70.6081,-37.7027,0.16,-0.023,9.8
9,18,-70.6081,-37.5676,-0.185,0.048,22.2
9,19,-70.6081,-37.4324,-0.351,-0.571,23.5
9,20,-70.6081,-37.2973,0.294,0.018,21.5
9,21,-70.6081,-37.1622,-0.125,-0.09,11.7
9,22,-70.6081,-37.027,0.256,-0.054,10.4
9,23,-70.6081,-36.8919,-0.299,-0.241,16.0
9,24,-70.6081,-36.7568,0.125,-0.519,19.4
9,25,-70.6081,-36.6216,0.192,-0.407,24.9
9,26,-70.6081,-36.4865,-0.433,0.351,7.6
9,27,-70.6081,-36.3514,-0.062,-0.191,6.0
9,28,-70.6081,-36.2162,-0.325,-0.133,18.9
9,29,-70.6081,-36.0811,-0.418,-0.547,21.6
9,30,-70.6081,-35.9459,0.787,-0.562,21.9
9,31,-70.6081,-35.8108,-0.081,0.117,18.6
9,32,-70.6081,-35.6757,0.553,-0.062,24.1
9,33,-70.6081,-35.5405,-0.169,-0.091,15.2
9,34,-70.6081,-35.4054,0.386,-0.357,23.3
9,35,-70.6081,-35.2703,0.488,0.145,24.4
9,36,-70.6081,-35.1351,0.274,-0.432,21.9
9,37,-70.6081,-35.0,0.113,-0.41,11.2
9,38,-70.6081,-34.8649,0.035,-0.139,8.9
9,39,-70.6081,-34.7297,-0.046,-0.314,16.0
9,40,-70.6081,-34.5946,0.708,-0.353,14.1
9,41,-70.6081,-34.4595,0.58,0.045,22.6
9,42,-70.6081,-34.3243,0.755,0.051,7.0
9,43,-70.6081,-34.1892,-0.338,0.225,10.2
9,44,-70.6081,-34.0541,0.45,-0.182,20.0
9,45,-70.6081,-33.9189,0.72,-0.527,6.9
9,46,-70.6081,-33.7838,-0.264,-0.326,11.4
9,47,-70.6081,-33.6486,-0.414,0.38,12.7
9,48,-70.6081,-33.5135,0.463,-0.004,17.5
9,49,-70.6081,-33.3784,0.247,0.11,8.2
9,50,-70.6081,-33.2432,0.594,-0.593,22.2
9,51,-70.6081,-33.1081,-0.318,-0.082,14.0
9,52,-70.6081,-32.973,0.534,-0.562,23.3
9,53,-70.6081,-32.8378,-0.238,-0.031,14.4
9,54,-70.6081,-32.7027,-0.287,0.321,10.5
9,55,-70.6081,-32.5676,-0.286,0.368,7.8
9,56,-70.6081,-32.4324,0.559,-0.059,5.1
9,57,-70.6081,-32.2973,0.365,-0.142,15.6
9,58,-70.6081,-32.1622,0.18,0.345,7.1
9,59,-70.6081,-32.027,-0.034,0.074,12.8
9,60,-70.6081,-31.8919,0.64,-0.535,16.8
9,61,-70.6081,-31.7568,0.01,-0.134,10.5
9,62,-70.6081,-31.6216,0.562,-0.36,8.5
9,63,-70.6081,-31.4865,0.071,-0.13,20.5
9,64,-70.6081,-31.3514,-0.01,-0.145,23.9
9,65,-70.6081,-31.2162,0.101,-0.018,7.0
9,66,-70.6081,-31.0811,-0.108,-0.243,8.1
9,67,-70.6081,-30.9459,0.472,-0.436,24.2
9,68,-70.6081,-30.8108,0.154,-0.096,5.8
9,69,-70.6081,-30.6757,-0.198,0.23,24.6
9,70,-70.6081,-30.5405,0.669,0.064,5.1
9,71,-70.6081,-30.4054,-0.001,-0.262,22.5
9,72,-70.6081,-30.2703,0.207,0.336,11.1
9,73,-70.6081,-30.1351,0.678,0.312,23.8
9,74,-70.6081,-30.0,0.312,-0.391,11.3
10,0,-70.6757,-40.0,-0.348,-0.561,18.1
10,1,-70.6757,-39.8649,0.722,0.141,6.6
10,2,-70.6757,-39.7297,0.316,0.228,9.8
10,3,-70.6757,-39.5946,-0.065,0.368,20.5
10,4,-70.6757,-39.4595,-0.319,0.29,15.6
10,5,-70.6757,-39.3243,0.532,0.001,23.6
10,6,-70.6757,-39.1892,0.306,-0.07,13.6
10,7,-70.6757,-39.0541,0.193,-0.572,22.4
10,8,-70.6757,-38.9189,0.662,-0.353,14.0
10,9,-70.6757,-38.7838,0.525,-0.14,24.6
10,10,-70.6757,-38.6486,-0.303,0.029,24.2
10,11,-70.6757,-38.5135,-0.095,-0.043,11.6
10,12,-70.6757,-38.3784,-0.177,0.143,22.7
10,13,-70.6757,-38.2432,0.467,-0.32,22.0
10,14,-70.6757,-38.1081,-0.456,-0.035,9.2
10,15,-70.6757,-37.973,0.241,-0.512,17.5
10,16,-70.6757,-37.8378,0.491,-0.186,6.5
10,17,-70.6757,-37.7027,0.64,0.15,21.7
10,18,-70.6757,-37.5676,-0.055,0.093,8.5
10,19,-70.6757,-37.4324,0.568,0.391,6.4
10,20,-70.6757,-37.2973,-0.356,-0.322,13.0
10,21,-70.6757,-37.1622,0.6,-0.102,16.5
10,22,-70.6757,-37.027,-0.334,-0.27,22.1
10,23,-70.6757,-36.8919,0.016,-0.159,24.5
10,24,-70.6757,-36.7568,0.536,0.257,13.8
10,25,-70.6757,-36.6216,-0.305,0.084,6.2
10,26,-70.6757,-36.4865,-0.202,0.282,20.0
10,27,-70.6757,-36.3514,0.439,-0.396,16.3
10,28,-70.6757,-36.2162,0.436,0.273,14.0
10,29,-70.6757,-36.0811,0.333,-0.54,11.2
10,30,-70.6757,-35.9459,0.402,0.289,15.0
10,31,-70.6757,-35.8108,0.206,-0.271,11.8
10,32,-70.6757,-35.6757,-0.173,-0.285,20.1
10,33,-70.6757,-35.5405,-0.051,-0.088,15.9
10,34,-70.6757,-35.4054,-0.264,0.341,22.5
10,35,-70.6757,-35.2703,0.681,-0.552,15.9
10,36,-70.6757,-35.1351,0.258,-0.248,9.8
10,37,-70.6757,-35.0,0.021,0.257,22.0
10,38,-70.6757,-34.8649,0.101,-0.204,16.1
10,39,-70.6757,-34.7297,0.731,-0.401,9.1
10,40,-70.6757,-34.5946,-0.301,-0.175,17.5
10,41,-70.6757,-34.4595,0.262,-0.214,12.2
10,42,-70.6757,-34.3243,0.158,0.315,21.9
10,43,-70.6757,-34.1892,0.295,0.162,14.1
10,44,-70.6757,-34.0541,-0.476,-0.095,19.5
10,45,-70.6757,-33.9189,0.634,0.388,6.9
10,46,-70.6757,-33.7838,0.712,-0.135,12.9
10,47,-70.6757,-33.6486,0.235,-0.542,24.7
10,48,-70.6757,-33.5135,0.406,-0.338,21.2
10,49,-70.6757,-33.3784,0.699,-0.164,8.2
10,50,-70.6757,-33.2432,0.419,-0.443,10.6
10,51,-70.6757,-33.1081,-0.302,0.348,11.6
10,52,-70.6757,-32.973,0.249,0.167,18.0
10,53,-70.6757,-32.8378,0.289,-0.332,20.1
10,54,-70.6757,-32.7027,0.051,-0.009,20.0
10,55,-70.6757,-32.5676,0.457,0.121,15.2
10,56,-70.6757,-32.4324,0.715,0.341,21.2
10,57,-70.6757,-32.2973,0.703,0.282,13.7
10,58,-70.6757,-32.1622,0.086,-0.085,7.5
10,59,-70.6757,-32.027,-0.353,0.175,16.3
10,60,-70.6757,-31.8919,0.78,-0.038,24.0
10,61,-70.6757,-31.7568,0.591,-0.047,20.9
10,62,-70.6757,-31.6216,-0.338,-0.485,16.6
10,63,-70.6757,-31.4865,0.697,-0.474,17.9
10,64,-70.6757,-31.3514,0.631,-0.07,23.6
10,65,-70.6757,-31.2162,0.174,-0.331,13.6
10,66,-70.6757,-31.0811,0.269,-0.579,11.6
10,67,-70.6757,-30.9459,0.019,0.123,24.5
10,68,-70.6757,-30.8108,-0.429,-0.568,22.3
10,69,-70.6757,-30.6757,-0.064,-0.005,11.5
10,70,-70.6757,-30.5405,0.544,-0.061,14.3
10,71,-70.6757,-30.4054,-0.494,0.369,13.3
10,72,-70.6757,-30.2703,-0.066,-0.116,8.0
10,73,-70.6757,-30.1351,0.018,-0.536,24.2
10,74,-70.6757,-30.0,0.199,-0.048,13.1
11,0,-70.7432,-40.0,0.696,0.241,22.5
11,1,-70.7432,-39.8649,-0.05,0.397,8.8
11,2,-70.7432,-39.7297,-0.049,-0.17,16.0
11,3,-70.7432,-39.5946,0.459,-0.28,5.5
11,4,-70.7432,-39.4595,0.088,0.307,20.3
11,5,-70.7432,-39.3243,-0.208,-0.409,16.6
11,6,-70.7432,-39.1892,0.088,0.015,17.5
11,7,-70.7432,-39.0541,-0.317,-0.194,6.0
11,8,-70.7432,-38.9189,-0.271,-0.559,9.2
11,9,-70.7432,-38.7838,0.148,-0.253,6.5
11,10,-70.7432,-38.6486,0.045,-0.335,10.8
11,11,-70.7432,-38.5135,0.689,0.086,17.5
11,12,-70.7432,-38.3784,-0.029,0.349,16.3
11,13,-70.7432,-38.2432,0.255,-0.332,17.2
11,14,-70.7432,-38.1081,0.322,0.211,16.0
11,15,-70.7432,-37.973,-0.483,-0.545,10.5
11,16,-70.7432,-37.8378,0.363,-0.062,9.9
11,17,-70.7432,-37.7027,-0.269,-0.529,7.7
11,18,-70.7432,-37.5676,0.749,0.334,22.0
11,19,-70.7432,-37.4324,-0.307,0.166,17.3
11,20,-70.7432,-37.2973,0.039,0.058,8.7
11,21,-70.7432,-37.1622,-0.389,0.224,8.5
11,22,-70.7432,-37.027,0.796,0.048,22.5
11,23,-70.7432,-36.8919,0.153,0.369,19.9
11,24,-70.7432,-36.7568,0.274,0.114,18.2
11,25,-70.7432,-36.6216,-0.413,0.325,13.1
11,26,-70.7432,-36.4865,0.475,-0.083,10.2
11,27,-70.7432,-36.3514,-0.227,-0.483,24.6
11,28,-70.7432,-36.2162,0.667,-0.072,20.9
11,29,-70.7432,-36.0811,-0.233,-0.473,11.0
11,30,-70.7432,-35.9459,-0.252,-0.008,22.0
11,31,-70.7432,-35.8108,-0.452,-0.118,20.2
11,32,-70.7432,-35.6757,0.114,0.023,10.9
11,33,-70.7432,-35.5405,0.234,-0.59,13.5
11,34,-70.7432,-35.4054,-0.415,-0.405,8.7
11,35,-70.7432,-35.2703,0.508,-0.109,7.2
11,36,-70.7432,-35.1351,0.089,0.351,19.5
11,37,-70.7432,-35.0,0.182,-0.216,10.4
11,38,-70.7432,-34.8649,0.073,-0.176,21.4
11,39,-70.7432,-34.7297,0.021,0.115,24.9
11,40,-70.7432,-34.5946,0.228,0.004,6.5
11,41,-70.7432,-34.4595,-0.298,-0.301,14.5
11,42,-70.7432,-34.3243,-0.263,-0.189,21.0
11,43,-70.7432,-34.1892,0.62,-0.382,20.8
11,44,-70.7432,-34.0541,0.73,0.366,20.2
11,45,-70.7432,-33.9189,-0.015,-0.469,12.0
11,46,-70.7432,-33.7838,-0.148,-0.228,14.1
11,47,-70.7432,-33.6486,0.337,-0.574,16.9
11,48,-70.7432,-33.5135,0.031,-0.378,24.5
11,49,-70.7432,-33.3784,-0.467,0.18,11.6
11,50,-70.7432,-33.2432,-0.297,-0.399,23.5
11,51,-70.7432,-33.1081,0.431,-0.52,10.4
11,52,-70.7432,-32.973,0.357,-0.126,24.8
11,53,-70.7432,-32.8378,-0.465,-0.59,18.4
11,54,-70.7432,-32.7027,-0.211,-0.515,14.3
11,55,-70.7432,-32.5676,-0.2,0.208,17.3
11,56,-70.7432,-32.4324,0.373,0.171,10.5
11,57,-70.7432,-32.2973,-0.474,0.315,10.5
11,58,-70.7432,-32.1622,-0.365,0.255,7.3
11,59,-70.7432,-32.027,0.54,0.083,7.3
11,60,-70.7432,-31.8919,-0.268,-0.548,12.0
11,61,-70.7432,-31.7568,0.349,0.183,20.3
11,62,-70.7432,-31.6216,-0.19,0.246,17.2
11,63,-70.7432,-31.4865,-0.371,0.199,7.1
11,64,-70.7432,-31.3514,-0.184,-0.092,22.0
11,65,-70.7432,-31.2162,0.439,-0.367,17.0
11,66,-70.7432,-31.0811,0.612,0.245,24.2
11,67,-70.7432,-30.9459,0.579,0.127,18.4
11,68,-70.7432,-30.8108,0.016,0.381,8.5
11,69,-70.7432,-30.6757,0.369,-0.444,14.5
11,70,-70.7432,-30.5405,-0.234,-0.374,18.0
11,71,-70.7432,-30.4054,-0.119,-0.388,5.6
11,72,-70.7432,-30.2703,0.665,0.193,5.3
11,73,-70.7432,-30.1351,-0.483,-0.413,7.6
11,74,-70.7432,-30.0,-0.389,-0.533,10.0
12,0,-70.8108,-40.0,-0.23,0.399,13.6
12,1,-70.8108,-39.8649,-0.466,-0.575,14.7
12,2,-70.8108,-39.7297,-0.264,0.235,7.8
12,3,-70.8108,-39.5946,0.258,-0.235,18.5
12,4,-70.8108,-39.4595,0.048,0.242,16.9
12,5,-70.8108,-39.3243,0.66,-0.045,10.9
12,6,-70.8108,-39.1892,0.563,0.302,5.3
12,7,-70.8108,-39.0541,-0.056,0.326,6.6
12,8,-70.8108,-38.9189,-0.163,-0.591,12.8
12,9,-70.8108,-38.7838,-0.006,-0.525,8.1
12,10,-70.8108,-38.6486,0.267,-0.35,12.5
12,11,-70.8108,-38.5135,-0.152,0.069,17.6
12,12,-70.8108,-38.3784,0.311,0.288,15.9
12,13,-70.8108,-38.2432,0.032,-0.14,9.6
12,14,-70.8108,-38.1081,0.218,0.007,11.9
12,15,-70.8108,-37.973,0.067,-0.412,17.3
12,16,-70.8108,-37.8378,-0.117,0.205,22.2
12,17,-70.8108,-37.7027,0.733,0.367,20.1
12,18,-70.8108,-37.5676,0.493,-0.331,16.1
12,19,-70.8108,-37.4324,-0.318,-0.105,12.2
12,20,-70.8108,-37.2973,0.629,-0.514,12.3
12,21,-70.8108,-37.1622,0.134,-0.041,22.6
12,22,-70.8108,-37.027,0.663,-0.097,5.8
12,23,-70.8108,-36.8919,0.54,-0.456,24.8
12,24,-70.8108,-36.7568,0.053,-0.158,18.3
12,25,-70.8108,-36.6216,-0.471,-0.266,18.6
12,26,-70.8108,-36.4865,-0.151,-0.078,5.8
12,27,-70.8108,-36.3514,0.204,-0.014,17.1
12,28,-70.8108,-36.2162,0.324,-0.592,14.7
12,29,-70.8108,-36.0811,-0.165,0.161,7.1
12,30,-70.8108,-35.9459,-0.319,0.113,10.6
12,31,-70.8108,-35.8108,0.585,-0.234,22.8
12,32,-70.8108,-35.6757,0.78,-0.547,16.0
12,33,-70.8108,-35.5405,0.183,0.155,13.3
12,34,-70.8108,-35.4054,-0.277,0.355,6.5
12,35,-70.8108,-35.2703,-0.146,-0.36,19.3
12,36,-70.8108,-35.1351,-0.476,-0.276,19.1
12,37,-70.8108,-35.0,0.689,-0.416,17.3
12,38,-70.8108,-34.8649,-0.347,-0.023,15.2
12,39,-70.8108,-34.7297,0.249,-0.445,13.7
12,40,-70.8108,-34.5946,-0.144,-0.244,16.9
12,41,-70.8108,-34.4595,0.22,0.097,9.7
12,42,-70.8108,-34.3243,0.347,-0.04,23.8
12,43,-70.8108,-34.1892,0.579,-0.214,16.8
12,44,-70.8108,-34.0541,-0.232,-0.18,11.2
12,45,-70.8108,-33.9189,-0.486,-0.038,14.0
12,46,-70.8108,-33.7838,-0.322,-0.594,21.1
12,47,-70.8108,-33.6486,0.67,-0.521,8.2
12,48,-70.8108,-33.5135,0.636,0.281,10.9
12,49,-70.8108,-33.3784,0.277,-0.522,18.6
12,50,-70.8108,-33.2432,0.281,0.107,11.3
12,51,-70.8108,-33.1081,0.365,0.32,20.9
12,52,-70.8108,-32.973,-0.272,-0.329,7.6
12,53,-70.8108,-32.8378,0.689,-0.23,20.3
12,54,-70.8108,-32.7027,0.044,-0.031,6.4
12,55,-70.8108,-32.5676,-0.002,0.282,5.3
12,56,-70.8108,-32.4324,0.175,0.342,23.0
12,57,-70.8108,-32.2973,-0.439,0.14,16.6
12,58,-70.8108,-32.1622,-0.284,-0.513,12.0
12,59,-70.8108,-32.027,0.459,0.069,9.7
12,60,-70.8108,-31.8919,-0.392,-0.19,17.3
12,61,-70.8108,-31.7568,0.284,-0.129,15.2
12,62,-70.8108,-31.6216,-0.181,-0.551,24.8
12,63,-70.8108,-31.4865,0.006,-0.409,24.7
12,64,-70.8108,-31.3514,-0.125,0.191,17.7
12,65,-70.8108,-31.2162,-0.038,-0.146,13.9
12,66,-70.8108,-31.0811,0.435,-0.298,14.8
12,67,-70.8108,-30.9459,-0.114,-0.216,18.6
12,68,-70.8108,-30.8108,0.236,0.254,7.0
